Giá,Diện tích,Mặt tiền,Đường trước nhà,Số tầng,Số phòng,Số toilet,Nội thất_cơ bản,Nội thất_không,Nội thất_đầy đủ
3.6,50.0,5.0,4.0,3.0,3.0,3.0,0,1,0
6.5,100.0,5.0,27.0,3.0,6.0,3.0,0,0,1
1.6,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.4,33.0,3.0,3.0,4.0,4.0,4.0,0,1,0
5.5,125.0,5.0,1.0,1.0,1.0,1.0,0,1,0
2.0,75.0,5.0,5.0,2.0,2.0,1.0,0,0,1
5.3,101.0,5.0,10.0,2.0,1.0,3.0,0,1,0
3.8,60.0,1.0,1.0,1.0,1.0,1.0,0,1,0
16.0,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.8,102.0,6.0,3.0,2.0,1.0,1.0,0,0,1
4.0,55.0,1.0,5.0,2.0,1.0,1.0,0,1,0
13.8,70.0,5.0,8.0,5.0,5.0,6.0,0,1,0
13.8,70.0,5.0,8.0,5.0,5.0,6.0,0,1,0
2.0,50.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.8,58.0,5.0,4.0,2.0,2.0,2.0,0,1,0
3.4,75.0,5.0,6.0,2.0,2.0,2.0,0,1,0
3.0,64.0,7.0,3.0,3.0,3.0,3.0,0,1,0
2.0,31.0,4.0,3.0,4.0,4.0,2.0,0,1,0
4.0,345.0,1.0,1.0,1.0,1.0,1.0,0,1,0
13.0,396.0,15.0,20.0,1.0,1.0,1.0,0,1,0
2.1,32.5,4.0,3.0,3.0,2.0,2.0,0,1,0
12.0,345.0,14.0,14.0,3.0,4.0,4.0,0,1,0
13.0,350.0,1.0,1.0,3.0,5.0,5.0,0,1,0
12.0,350.0,15.0,30.0,2.0,5.0,5.0,0,0,1
12.0,350.0,15.0,30.0,2.0,5.0,5.0,0,0,1
13.0,350.0,1.0,1.0,2.0,5.0,5.0,0,0,1
12.0,350.0,15.0,30.0,2.0,5.0,5.0,0,0,1
12.0,345.0,15.0,30.0,2.0,5.0,5.0,0,0,1
4.0,82.6,21.0,21.0,31.0,2.0,2.0,0,0,1
25.0,150.0,1.0,5.0,4.0,5.0,4.0,0,1,0
3.3,39.0,1.0,5.0,2.0,2.0,2.0,0,1,0
6.2,99.0,1.0,5.0,3.0,3.0,2.0,0,1,0
12.0,345.0,12.0,12.0,3.0,4.0,3.0,0,0,1
25.0,300.0,15.0,30.0,3.0,4.0,6.0,0,1,0
4.2,84.0,21.0,21.0,31.0,2.0,2.0,0,1,0
11.2,144.0,8.0,8.0,4.0,3.0,3.0,0,0,1
4.0,83.0,21.0,21.0,31.0,2.0,2.0,0,0,1
5.1,106.0,21.0,21.0,31.0,3.0,3.0,0,1,0
4.0,350.0,15.0,20.0,3.0,3.0,1.0,0,1,0
5.2,106.0,21.0,21.0,31.0,3.0,2.0,0,0,1
4.0,350.0,15.0,20.0,3.0,3.0,1.0,0,0,1
4.0,350.0,15.0,20.0,3.0,3.0,1.0,0,0,1
3.9,83.0,21.0,21.0,31.0,2.0,2.0,0,0,1
4.0,350.0,15.0,20.0,3.0,3.0,1.0,0,0,1
5.2,106.0,21.0,21.0,31.0,3.0,2.0,0,1,0
4.0,350.0,15.0,20.0,3.0,3.0,1.0,0,0,1
4.0,350.0,15.0,20.0,3.0,3.0,1.0,0,0,1
12.0,350.0,1.0,1.0,1.0,1.0,1.0,0,1,0
10.0,345.0,15.0,15.0,3.0,3.0,3.0,0,1,0
7.1,88.0,1.0,6.0,3.0,3.0,3.0,0,1,0
12.0,75.7,1.0,1.0,2.0,1.0,1.0,0,1,0
1.2,105.0,21.0,21.0,31.0,3.0,2.0,0,1,0
4.1,83.6,21.0,21.0,31.0,2.0,2.0,0,1,0
1.2,82.5,21.0,21.0,28.0,2.0,2.0,0,0,1
11.0,345.0,15.0,10.0,3.0,5.0,6.0,1,0,0
3.1,63.0,21.0,21.0,2.0,2.0,2.0,0,0,1
750.0,61.0,21.0,21.0,31.0,2.0,2.0,0,1,0
3.1,63.0,21.0,21.0,31.0,2.0,2.0,0,0,1
1.2,105.0,21.0,21.0,31.0,3.0,2.0,0,0,1
3.0,62.0,21.0,21.0,31.0,2.0,2.0,0,1,0
12.5,80.0,1.0,1.0,1.0,4.0,1.0,0,1,0
5.5,317.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.3,66.0,5.0,5.0,3.0,3.0,3.0,0,1,0
3.4,66.0,5.0,5.0,3.0,3.0,3.0,0,1,0
3.5,52.0,5.0,4.0,3.0,3.0,4.0,0,1,0
2.1,37.0,7.0,2.0,2.0,2.0,1.0,0,1,0
7.5,90.0,1.0,5.0,3.0,3.0,2.0,0,1,0
4.0,80.0,1.0,7.0,1.0,2.0,2.0,0,1,0
3.3,80.0,5.0,4.0,2.0,3.0,2.0,0,1,0
4.3,40.0,4.0,2.0,5.0,3.0,4.0,0,1,0
5.6,83.0,5.0,6.0,3.0,4.0,4.0,0,1,0
3.5,58.0,1.0,3.0,2.0,2.0,2.0,0,1,0
3.4,42.0,1.0,2.0,3.0,3.0,3.0,0,1,0
3.4,48.0,1.0,2.0,3.0,4.0,3.0,0,1,0
2.4,40.0,5.0,2.0,2.0,2.0,2.0,0,1,0
3.4,41.0,4.0,4.0,3.0,3.0,3.0,0,1,0
2.0,33.0,1.0,2.0,2.0,2.0,2.0,0,1,0
4.5,57.0,5.0,2.0,4.0,4.0,4.0,0,1,0
5.4,81.0,1.0,6.0,1.0,2.0,1.0,0,1,0
3.0,50.0,6.0,2.0,3.0,3.0,2.0,0,1,0
3.4,63.0,4.0,4.0,1.0,2.0,1.0,0,1,0
5.0,52.0,4.0,5.0,3.0,3.0,4.0,0,1,0
8.1,75.0,5.0,6.0,2.0,3.0,2.0,0,1,0
7.3,88.0,5.0,7.0,3.0,4.0,3.0,0,1,0
1.8,95.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.8,60.0,1.0,1.0,2.0,2.0,2.0,0,1,0
3.0,66.0,1.0,1.0,2.0,2.0,2.0,0,1,0
3.4,40.0,1.0,1.0,3.0,3.0,3.0,0,1,0
7.3,160.0,1.0,30.0,2.0,3.0,2.0,0,1,0
3.4,40.0,1.0,1.0,3.0,3.0,3.0,0,1,0
3.9,112.0,1.0,3.0,2.0,3.0,2.0,0,1,0
3.4,40.0,1.0,1.0,3.0,3.0,3.0,0,1,0
2.6,40.0,1.0,2.0,2.0,2.0,2.0,0,1,0
3.3,82.0,1.0,1.0,2.0,3.0,2.0,0,1,0
3.3,82.0,1.0,1.0,2.0,2.0,2.0,0,1,0
2.0,70.0,1.0,1.0,1.0,2.0,1.0,0,1,0
4.6,70.0,1.0,6.0,2.0,4.0,2.0,0,1,0
4.3,85.0,1.0,1.0,3.0,3.0,3.0,0,1,0
25.0,300.0,5.0,21.0,1.0,1.0,1.0,0,1,0
3.0,66.0,1.0,1.0,2.0,2.0,2.0,0,1,0
11.8,151.4,10.0,24.0,4.0,1.0,4.0,0,1,0
1.8,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
23.0,300.0,15.0,30.0,3.0,4.0,6.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
4.8,100.0,1.0,1.0,1.0,2.0,1.0,0,1,0
15.0,300.0,15.0,21.0,3.0,4.0,6.0,0,1,0
27.0,333.0,15.0,10.0,1.0,1.0,1.0,0,1,0
5.7,100.0,1.0,1.0,3.0,5.0,4.0,0,1,0
1.8,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.3,42.0,1.0,1.0,3.0,3.0,4.0,0,1,0
10.5,85.0,5.0,6.0,5.0,7.0,7.0,0,0,1
12.2,120.0,6.0,15.0,3.0,3.0,4.0,1,0,0
5.7,65.6,5.0,6.0,3.0,4.0,3.0,0,0,1
8.0,100.0,5.0,10.0,4.0,1.0,4.0,0,1,0
8.0,100.0,5.0,10.0,4.0,1.0,4.0,0,1,0
8.0,100.0,5.0,10.0,4.0,1.0,4.0,0,1,0
8.0,100.0,5.0,10.0,4.0,1.0,4.0,0,1,0
2.5,42.0,1.0,1.0,2.0,2.0,1.0,0,1,0
8.0,100.0,5.0,10.0,4.0,5.0,5.0,0,0,1
25.6,300.0,15.0,30.0,3.0,4.0,6.0,0,1,0
27.0,100.0,5.0,7.0,1.0,1.0,1.0,0,1,0
5.7,100.0,1.0,1.0,3.0,5.0,4.0,0,1,0
5.7,100.0,1.0,1.0,3.0,5.0,4.0,0,1,0
3.0,90.0,1.0,1.0,1.0,2.0,1.0,0,1,0
27.0,333.0,15.0,17.0,1.0,1.0,1.0,0,1,0
2.5,42.0,1.0,1.0,2.0,2.0,1.0,0,1,0
3.9,81.0,1.0,1.0,1.0,1.0,1.0,0,1,0
7.2,99.0,1.0,5.0,2.0,2.0,2.0,0,1,0
3.9,81.0,1.0,6.0,2.0,2.0,2.0,0,1,0
2.5,42.0,1.0,1.0,2.0,2.0,1.0,0,1,0
3.3,42.0,1.0,1.0,3.0,1.0,4.0,0,1,0
3.3,42.0,1.0,1.0,3.0,1.0,4.0,0,1,0
3.8,66.0,1.0,6.0,2.0,1.0,2.0,0,1,0
2.7,50.0,1.0,3.0,2.0,3.0,2.0,0,1,0
6.0,75.0,1.0,6.0,2.0,3.0,2.0,0,1,0
3.1,66.0,1.0,1.0,2.0,1.0,2.0,0,1,0
3.8,60.0,1.0,6.0,2.0,1.0,2.0,0,1,0
2.1,70.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.3,45.0,1.0,1.0,3.0,3.0,3.0,0,1,0
2.1,70.0,1.0,1.0,1.0,1.0,1.0,0,1,0
25.3,300.0,15.0,30.0,3.0,1.0,1.0,0,1,0
4.4,55.0,1.0,3.0,3.0,3.0,3.0,0,1,0
6.0,45.0,1.0,10.0,3.0,3.0,3.0,0,1,0
3.8,60.0,1.0,1.0,2.0,1.0,2.0,0,1,0
3.6,61.0,1.0,3.0,3.0,3.0,4.0,0,1,0
3.9,81.0,1.0,6.0,2.0,1.0,2.0,0,1,0
2.4,47.0,1.0,1.0,2.0,3.0,2.0,0,1,0
2.9,60.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.6,50.0,1.0,4.0,3.0,4.0,3.0,0,1,0
7.3,160.0,1.0,30.0,2.0,3.0,2.0,0,1,0
3.1,46.0,1.0,6.0,1.0,2.0,2.0,0,1,0
4.8,100.0,1.0,1.0,3.0,1.0,1.0,0,1,0
3.2,70.0,1.0,3.0,1.0,3.0,1.0,0,1,0
3.7,47.0,1.0,3.0,3.0,3.0,3.0,0,1,0
3.6,105.0,1.0,3.0,3.0,5.0,2.0,0,1,0
5.5,56.0,1.0,6.0,3.0,3.0,3.0,0,1,0
7.5,49.0,1.0,6.0,3.0,3.0,3.0,0,1,0
2.6,45.0,1.0,2.0,2.0,2.0,2.0,0,1,0
3.4,72.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.8,30.0,5.0,5.0,4.0,3.0,3.0,0,1,0
3.6,105.0,4.0,3.0,3.0,5.0,2.0,0,1,0
43.2,540.0,30.0,20.0,2.0,4.0,4.0,0,1,0
6.8,80.0,8.0,1.0,3.0,4.0,5.0,0,1,0
4.9,69.0,5.0,10.0,4.0,4.0,3.0,0,1,0
6.7,110.0,5.0,7.0,3.0,5.0,5.0,0,1,0
3.1,72.0,5.0,20.0,1.0,2.0,2.0,0,1,0
1.8,100.0,5.0,3.0,1.0,2.0,1.0,0,1,0
3.4,91.0,5.0,1.0,1.0,1.0,1.0,0,1,0
1.8,100.0,5.0,3.0,1.0,2.0,1.0,0,1,0
2.9,80.0,1.0,1.0,1.0,1.0,1.0,0,1,0
18.0,100.0,5.0,48.0,4.0,4.0,3.0,0,1,0
18.0,100.0,5.0,48.0,4.0,4.0,3.0,0,1,0
6.7,110.0,7.0,7.0,3.0,3.0,1.0,0,1,0
6.7,109.0,7.0,7.0,1.0,1.0,1.0,0,1,0
4.5,100.0,6.0,6.0,3.0,1.0,1.0,0,1,0
23.0,300.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.8,120.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.5,100.0,5.0,5.0,3.0,3.0,3.0,0,1,0
6.7,110.0,7.0,7.0,3.0,1.0,1.0,0,1,0
4.7,300.0,1.0,1.0,4.0,1.0,1.0,0,1,0
6.8,110.0,6.0,6.0,4.0,4.0,4.0,0,1,0
6.7,110.0,5.0,7.0,3.0,3.0,3.0,0,0,1
6.7,110.0,5.0,7.0,3.0,3.0,3.0,0,0,1
6.6,120.0,5.0,6.0,5.0,1.0,21.0,0,1,0
27.0,1.0,5.0,8.0,9.0,29.0,1.0,0,1,0
4.6,60.0,9.0,5.0,2.0,2.0,2.0,0,1,0
1.8,90.0,5.0,8.0,2.0,3.0,2.0,0,1,0
50.0,200.0,10.0,8.0,1.0,1.0,1.0,0,1,0
7.2,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
19.0,90.0,6.0,8.0,6.0,9.0,12.0,0,1,0
15.0,100.0,5.0,42.0,7.0,20.0,1.0,0,1,0
2.6,70.0,5.0,20.0,1.0,2.0,1.0,0,1,0
4.5,100.0,5.0,5.0,3.0,3.0,3.0,0,1,0
14.8,300.0,1.0,1.0,3.0,1.0,1.0,0,1,0
3.5,72.0,4.0,5.0,1.0,2.0,1.0,0,1,0
2.6,196.0,7.0,5.0,3.0,3.0,3.0,0,1,0
16.0,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
16.0,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
16.0,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.4,85.5,1.0,1.0,1.0,1.0,1.0,0,1,0
2.5,72.0,1.0,5.0,1.0,2.0,1.0,0,1,0
3.5,72.0,5.0,20.0,2.0,3.0,2.0,0,1,0
443.0,343.0,3.0,34.0,1.0,1.0,1.0,0,1,0
4.3,81.0,1.0,4.0,1.0,1.0,1.0,0,1,0
12.8,120.5,1.0,1.0,1.0,1.0,1.0,0,1,0
16.0,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
42.0,180.0,9.0,20.0,2.0,2.0,2.0,0,1,0
4.5,81.0,5.0,20.0,3.0,5.0,5.0,0,1,0
2.3,51.0,1.0,1.0,1.0,2.0,1.0,0,1,0
3.0,265.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.4,52.0,4.0,20.0,1.0,2.0,2.0,0,1,0
5.5,90.0,6.0,20.0,1.0,1.0,1.0,0,1,0
4.2,102.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.6,70.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.8,51.0,1.0,1.0,1.0,1.0,1.0,0,1,0
23.0,337.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.6,62.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.1,97.0,1.0,1.0,1.0,1.0,1.0,0,1,0
12.5,100.0,5.0,20.0,2.0,3.0,2.0,0,1,0
1.6,150.0,1.0,1.0,1.0,1.0,1.0,0,1,0
15.8,450.0,6.0,10.0,4.0,4.0,4.0,0,1,0
3.0,260.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.0,86.0,1.0,1.0,1.0,4.0,1.0,0,1,0
5.8,123.0,1.0,1.0,2.0,5.0,5.0,0,1,0
5.8,123.0,1.0,1.0,2.0,5.0,5.0,0,1,0
5.8,123.0,1.0,1.0,2.0,5.0,5.0,0,1,0
2.7,85.0,4.0,4.0,2.0,3.0,2.0,0,1,0
4.7,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.7,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.7,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.7,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
9.8,52.0,1.0,1.0,3.0,3.0,3.0,0,1,0
11.0,144.0,1.0,1.0,3.0,4.0,3.0,0,1,0
7.5,158.0,1.0,1.0,4.0,20.0,20.0,0,1,0
6.4,100.0,5.0,11.0,4.0,3.0,5.0,0,1,0
20.5,275.0,10.0,8.0,2.0,6.0,4.0,0,1,0
3.0,90.0,1.0,1.0,1.0,1.0,1.0,0,1,0
16.5,272.0,8.0,6.0,1.0,1.0,1.0,0,1,0
6.5,71.0,5.0,8.0,4.0,7.0,1.0,0,1,0
11.0,125.0,1.0,1.0,2.0,4.0,2.0,0,1,0
11.0,125.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.5,71.0,5.0,8.0,4.0,7.0,1.0,0,1,0
6.5,71.0,5.0,10.0,4.0,7.0,1.0,0,1,0
5.9,71.0,5.0,11.0,4.0,7.0,1.0,0,1,0
15.0,120.0,6.0,7.0,4.0,3.0,3.0,0,1,0
5.9,71.0,5.0,8.0,4.0,7.0,1.0,0,1,0
15.0,120.0,6.0,7.0,4.0,4.0,3.0,0,1,0
2.6,126.0,1.0,1.0,1.0,1.0,1.0,0,1,0
15.0,120.0,1.0,1.0,1.0,1.0,1.0,0,1,0
15.0,120.0,6.0,8.0,4.0,1.0,5.0,0,1,0
5.7,125.0,6.0,15.0,3.0,4.0,4.0,0,1,0
5.7,125.0,30.0,16.0,3.0,4.0,4.0,0,1,0
15.6,120.0,6.0,16.0,4.0,4.0,5.0,0,1,0
3.6,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
200.0,15.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.5,114.0,19.0,6.0,1.0,1.0,1.0,0,1,0
3.5,114.0,19.0,6.0,1.0,1.0,1.0,0,1,0
16.3,204.3,1.0,1.0,1.0,4.0,2.0,0,0,1
3.2,50.0,1.0,1.0,1.0,3.0,3.0,0,1,0
5.8,64.0,1.0,1.0,4.0,3.0,4.0,0,1,0
29.0,200.0,9.0,10.0,2.0,2.0,2.0,0,1,0
3.5,114.0,19.0,6.0,2.0,6.0,1.0,0,1,0
5.3,85.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.5,114.0,19.0,6.0,2.0,6.0,1.0,0,1,0
3.5,114.0,1.0,1.0,1.0,1.0,1.0,0,1,0
16.5,276.0,5.0,5.0,3.0,21.0,1.0,0,1,0
3.5,114.0,19.0,6.0,2.0,6.0,1.0,0,1,0
40.0,499.0,1.0,10.0,8.0,62.0,1.0,0,0,1
6.5,71.0,1.0,6.0,4.0,7.0,1.0,0,0,1
3.5,114.0,19.0,6.0,2.0,6.0,1.0,0,1,0
3.5,114.0,19.0,6.0,2.0,6.0,1.0,0,1,0
3.5,125.0,5.0,6.0,1.0,1.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
2.6,75.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.4,75.0,5.0,6.0,3.0,3.0,4.0,0,1,0
3.5,114.0,20.0,6.0,2.0,6.0,6.0,1,0,0
8.5,126.0,7.0,6.0,3.0,3.0,3.0,0,1,0
3.5,114.0,1.0,1.0,1.0,1.0,1.0,0,1,0
27.0,107.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.5,114.0,1.0,1.0,1.0,1.0,1.0,0,1,0
17.0,131.0,6.0,11.0,1.0,3.0,1.0,0,1,0
3.5,114.0,19.0,6.0,2.0,6.0,1.0,0,1,0
27.0,104.0,6.0,17.0,5.0,8.0,1.0,0,1,0
15.0,170.0,8.0,10.0,5.0,16.0,1.0,0,1,0
3.5,114.0,19.0,6.0,1.0,1.0,1.0,0,1,0
16.5,276.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.5,114.0,19.0,6.0,1.0,1.0,1.0,0,1,0
3.5,114.0,19.0,6.0,2.0,6.0,1.0,0,1,0
3.4,50.0,1.0,1.0,3.0,4.0,3.0,0,1,0
3.5,56.0,4.0,4.0,1.0,2.0,1.0,0,0,1
3.5,114.0,19.0,6.0,2.0,6.0,6.0,1,0,0
16.5,276.0,1.0,1.0,4.0,21.0,1.0,0,0,1
3.5,114.0,19.0,6.0,2.0,6.0,1.0,0,1,0
5.7,80.0,5.0,5.0,3.0,3.0,2.0,0,0,1
16.5,276.0,5.0,1.0,3.0,21.0,21.0,0,1,0
16.5,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
18.0,276.0,5.0,1.0,3.0,2.0,2.0,0,1,0
3.6,114.0,19.0,6.0,2.0,6.0,6.0,1,0,0
3.5,114.0,19.0,6.0,1.0,1.0,1.0,0,1,0
16.5,276.0,5.0,4.0,3.0,21.0,1.0,0,1,0
3.5,114.0,19.0,6.0,1.0,1.0,1.0,0,1,0
3.5,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
1.7,27.0,1.0,2.0,2.0,2.0,2.0,0,1,0
16.5,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
3.5,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
16.5,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
3.5,114.0,19.0,6.0,2.0,6.0,6.0,1,0,0
3.5,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
4.9,70.0,5.0,6.0,3.0,3.0,3.0,0,1,0
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
18.0,276.0,5.0,4.0,3.0,21.0,21.0,0,1,0
5.5,57.0,6.0,1.0,1.0,1.0,1.0,0,1,0
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,0,1
4.2,100.0,5.0,8.0,1.0,1.0,1.0,0,1,0
18.0,277.0,5.0,4.0,4.0,21.0,21.0,0,1,0
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
18.0,277.0,5.0,5.0,4.0,21.0,1.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
23.2,277.0,5.0,5.0,4.0,21.0,21.0,0,1,0
9.4,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
17.9,276.0,5.0,5.0,4.0,21.0,21.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,1,0,0
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,1,0
3.6,114.0,19.0,6.0,2.0,6.0,6.0,1,0,0
18.0,277.0,5.0,4.0,3.0,21.0,21.0,0,1,0
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,0,1
18.0,277.0,5.0,4.0,4.0,21.0,21.0,0,1,0
3.6,115.0,19.0,6.0,2.0,6.0,6.0,1,0,0
3.6,114.0,19.0,6.0,2.0,6.0,1.0,0,1,0
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,0,1
3.6,114.1,19.0,6.0,2.0,6.0,6.0,1,0,0
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
3.6,114.1,19.0,6.0,2.0,6.0,6.0,0,0,1
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,0,1
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
3.6,115.0,19.0,6.0,2.0,6.0,6.0,1,0,0
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,0,1
9.0,114.2,19.0,6.0,2.0,6.0,6.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,1,0,0
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,1,0
31.0,114.0,19.0,6.0,2.0,6.0,6.0,1,0,0
18.0,277.0,5.0,5.0,3.0,25.0,21.0,0,0,1
18.0,277.0,5.0,5.0,3.0,25.0,21.0,0,0,1
3.6,114.1,19.0,6.0,2.0,6.0,6.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
18.0,277.0,5.0,5.0,4.0,21.0,25.0,0,1,0
18.0,277.0,5.0,5.0,3.0,25.0,21.0,0,0,1
3.6,114.1,19.0,6.0,2.0,6.0,6.0,0,1,0
18.0,276.0,6.0,4.0,4.0,21.0,21.0,0,0,1
18.0,277.0,5.0,5.0,3.0,25.0,21.0,0,0,1
3.6,114.1,19.0,6.0,2.0,6.0,6.0,0,0,1
20.0,277.0,5.0,5.0,3.0,25.0,21.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
3.8,114.1,19.0,6.0,2.0,6.0,6.0,1,0,0
20.0,277.0,5.0,5.0,3.0,21.0,21.0,0,0,1
3.8,114.1,19.0,6.0,2.0,6.0,6.0,1,0,0
3.8,114.1,19.0,6.0,2.0,6.0,6.0,1,0,0
3.8,114.1,19.0,8.0,2.0,6.0,6.0,1,0,0
3.8,114.1,19.0,8.0,2.0,6.0,6.0,1,0,0
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,1,0
3.6,115.0,19.0,6.0,2.0,6.0,6.0,1,0,0
18.0,277.0,5.0,5.0,3.0,25.0,21.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,0,1
20.0,277.0,5.0,5.0,3.0,21.0,21.0,0,1,0
3.6,114.0,19.0,6.0,2.0,6.0,6.0,1,0,0
18.0,277.0,5.0,5.0,4.0,21.0,21.0,0,1,0
3.6,114.0,19.0,6.0,2.0,6.0,6.0,1,0,0
18.0,277.0,5.0,5.0,3.0,25.0,21.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,0,1
18.0,277.0,5.0,5.0,3.0,21.0,21.0,0,0,1
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,0,1
3.6,115.0,19.0,6.0,2.0,6.0,6.0,0,0,1
18.0,276.0,5.0,5.0,4.0,21.0,21.0,0,1,0
3.6,114.0,19.0,6.0,2.0,6.0,6.0,0,0,1
20.0,276.0,5.0,5.0,3.0,21.0,21.0,0,0,1
3.6,115.0,19.0,6.0,2.0,6.0,6.0,1,0,0
20.0,277.0,5.0,6.0,3.0,21.0,21.0,0,1,0
3.8,115.0,19.0,6.0,2.0,6.0,6.0,0,0,1
3.8,114.0,19.0,8.0,2.0,6.0,6.0,1,0,0
3.8,114.1,19.0,8.0,2.0,6.0,6.0,1,0,0
3.8,114.1,19.0,8.0,2.0,6.0,6.0,1,0,0
3.8,114.1,19.0,8.0,2.0,6.0,6.0,1,0,0
3.8,114.1,19.0,6.0,2.0,6.0,6.0,1,0,0
3.7,125.0,5.0,6.0,1.0,1.0,1.0,0,1,0
3.8,115.0,19.0,6.0,2.0,6.0,6.0,0,0,1
3.8,115.0,19.0,6.0,2.0,6.0,6.0,0,0,1
20.0,277.0,5.0,5.0,3.0,21.0,21.0,0,0,1
3.8,114.1,19.0,6.0,2.0,6.0,6.0,1,0,0
3.7,124.5,5.0,6.0,1.0,1.0,1.0,0,1,0
3.7,114.1,19.0,8.0,2.0,6.0,6.0,0,1,0
20.0,277.0,5.0,5.0,3.0,21.0,21.0,0,1,0
3.8,114.1,19.0,6.0,2.0,6.0,6.0,0,1,0
3.8,114.0,19.0,8.0,2.0,6.0,6.0,0,1,0
3.8,114.0,19.0,8.0,2.0,1.0,1.0,0,1,0
3.8,114.0,19.0,7.0,2.0,1.0,1.0,0,1,0
3.8,114.0,18.0,7.0,2.0,1.0,1.0,0,1,0
3.8,114.0,19.0,6.0,2.0,6.0,6.0,0,1,0
4.0,300.0,5.0,10.0,3.0,4.0,5.0,0,1,0
1.0,89.0,1.0,1.0,1.0,1.0,1.0,0,1,0
150.0,1.3,1.0,21.0,1.0,1.0,1.0,0,1,0
