,Giá,Diện tích,Mặt tiền,Số tầng,Số phòng,Số toilet,Không,Đầy đủ,Cơ bản
14192,2.9,42.0,1,1,1,1,1,0,0
14193,2.9,40.0,1,1,1,1,1,0,0
14194,7.1,73.0,1,1,1,1,1,0,0
14195,2.8,44.0,1,1,1,1,1,0,0
14196,5.6,57.0,1,1,1,1,1,0,0
14197,8.0,40.0,1,1,1,1,1,0,0
14198,3.0,52.0,1,1,1,1,1,0,0
14199,10.0,120.0,1,1,1,1,1,0,0
14200,8.8,81.0,1,1,1,1,1,0,0
14201,1.0,120.0,1,1,1,1,1,0,0
14202,3.0,140.0,15,1,1,1,1,0,0
14203,1.8,100.0,1,1,1,1,1,0,0
14204,10.5,119.3,1,1,1,1,1,0,0
14205,5.0,40.0,1,1,1,1,1,0,0
14206,14.0,76.7,1,4,6,5,1,0,0
14207,3.0,44.0,12,1,2,2,1,0,0
14208,4.7,44.6,1,2,2,2,1,0,0
14209,3.6,30.0,1,1,1,1,1,0,0
14210,4.0,69.0,1,1,1,1,1,0,0
14211,3.9,58.0,4,2,3,3,1,0,0
14212,5.8,50.0,4,4,4,5,1,0,0
14213,3.0,40.0,4,1,1,1,1,0,0
14214,2.6,35.0,4,2,2,1,1,0,0
14215,5.2,60.0,4,1,3,3,1,0,0
14216,5.5,60.0,4,3,5,5,1,0,0
14217,5.5,60.0,4,3,5,5,1,0,0
14218,5.8,48.0,4,4,4,5,1,0,0
14219,4.9,60.0,8,1,1,1,1,0,0
14220,11.8,70.0,1,1,1,1,1,0,0
14221,7.0,34.0,1,1,1,1,1,0,0
14222,8.5,54.0,1,1,1,1,1,0,0
14223,17.5,51.0,1,1,1,1,1,0,0
14224,18.5,41.0,1,1,1,1,1,0,0
14225,10.5,31.0,1,1,1,1,1,0,0
14226,46.0,121.0,1,1,1,1,1,0,0
14227,3.1,18.0,1,1,1,1,1,0,0
14228,6.0,32.5,40,1,1,1,1,0,0
14229,5.0,25.0,1,1,1,1,1,0,0
14230,7.2,38.0,1,1,1,1,1,0,0
14231,14.2,133.3,1,1,1,1,1,0,0
14232,3.5,36.0,1,1,1,1,1,0,0
14233,4.3,65.0,4,1,2,1,1,0,0
14234,4.0,70.0,1,1,1,1,1,0,0
14235,3.1,27.0,5,2,2,2,0,0,1
14236,5.0,80.0,4,4,1,5,0,0,1
14237,5.1,40.0,1,1,1,1,1,0,0
14238,3.3,38.4,1,2,2,2,1,0,0
14239,3.3,48.4,1,1,3,2,1,0,0
14240,4.0,56.0,12,1,3,2,1,0,0
14241,2.9,24.0,4,3,3,2,0,0,1
14242,3.5,80.0,1,1,1,1,1,0,0
14243,3.1,72.0,4,3,2,1,1,0,0
14244,4.0,120.0,1,1,1,1,1,0,0
14245,5.6,59.0,1,1,1,1,1,0,0
14246,41.0,230.0,14,2,4,5,1,0,0
14247,4.8,50.0,5,3,4,4,1,0,0
14248,4.0,120.0,1,1,1,1,1,0,0
14249,9.8,70.0,5,5,5,1,1,0,0
14250,2.7,25.0,5,2,2,2,0,0,1
14251,4.5,120.0,1,1,1,1,1,0,0
14252,5.0,100.0,1,1,1,1,1,0,0
14253,4.5,46.0,4,1,1,1,0,1,0
14254,3.8,67.0,1,2,1,1,0,0,1
14255,2.4,40.0,1,2,1,2,1,0,0
14256,3.9,40.0,1,2,2,2,1,0,0
14257,4.7,40.0,1,4,4,1,1,0,0
14258,4.2,110.0,1,1,1,1,1,0,0
14259,5.5,120.0,1,1,1,1,1,0,0
14260,1.2,65.0,12,1,2,2,1,0,0
14261,6.0,120.0,1,1,1,1,1,0,0
14262,5.3,59.0,1,1,1,1,1,0,0
14263,4.7,38.6,1,2,2,2,1,0,0
14264,7.6,72.9,1,3,5,4,1,0,0
14265,1.2,65.0,12,1,2,2,1,0,0
14266,4.8,60.0,1,1,1,1,1,0,0
14267,4.8,60.0,1,1,1,1,1,0,0
14268,3.1,25.0,4,3,2,1,1,0,0
14269,3.0,40.0,12,1,2,1,1,0,0
14270,5.3,120.0,1,1,1,1,1,0,0
14271,6.2,57.0,1,1,1,1,1,0,0
14272,5.3,65.0,5,2,2,1,1,0,0
14273,50.0,50.0,1,1,1,1,1,0,0
14274,5.3,110.0,1,1,1,1,1,0,0
14275,3.0,18.0,3,4,2,1,1,0,0
14276,5.6,59.0,1,1,1,1,1,0,0
14277,5.1,120.0,1,1,1,1,1,0,0
14278,1.2,65.0,12,1,2,2,1,0,0
14279,1.8,52.0,1,1,1,1,1,0,0
14280,14.8,150.0,5,2,3,3,1,0,0
14281,5.5,120.0,1,1,1,1,1,0,0
14282,4.2,56.0,12,1,2,2,1,0,0
14283,1.2,65.0,12,1,2,2,1,0,0
14284,6.8,82.0,1,1,1,1,1,0,0
14285,4.5,105.0,1,3,4,1,1,0,0
14286,4.8,40.0,1,1,1,1,1,0,0
14287,1.0,58.0,1,1,1,1,1,0,0
14288,1.2,65.0,12,1,2,2,1,0,0
14289,12.0,50.0,1,1,2,2,1,0,0
14290,16.0,42.0,1,4,4,3,1,0,0
14291,14.0,43.0,1,11,2,2,1,0,0
14292,19.0,45.0,1,4,4,3,1,0,0
14293,5.0,110.0,1,1,1,1,1,0,0
14294,1.2,75.0,12,2,3,3,1,0,0
14295,5.0,120.0,1,1,1,1,1,0,0
14296,7.5,56.0,1,1,1,1,1,0,0
14297,4.5,100.0,1,1,1,1,1,0,0
14298,4.5,90.0,1,1,1,1,1,0,0
14299,6.8,80.0,1,1,1,1,1,0,0
14300,3.0,90.0,1,1,1,1,1,0,0
14301,2.0,50.0,1,1,1,1,1,0,0
14302,6.1,62.0,1,1,1,1,1,0,0
14303,2.0,50.0,1,1,1,1,1,0,0
14304,1.0,1.0,1,1,1,1,0,0,1
14305,2.0,18.0,1,1,1,1,0,0,1
14306,6.0,60.0,1,1,1,1,1,0,0
14307,3.8,34.0,4,3,4,3,0,1,0
14308,4.9,50.0,1,1,1,1,1,0,0
14309,2.0,30.0,5,2,2,2,0,1,0
14310,2.0,40.0,5,2,2,2,0,1,0
14311,20.6,70.0,20,3,5,6,1,0,0
14312,6.0,54.0,1,1,1,1,1,0,0
14313,17.0,120.0,5,5,4,5,0,1,0
14314,4.4,66.0,1,1,1,1,1,0,0
14315,4.2,35.0,12,3,4,3,1,0,0
14316,4.3,64.0,12,1,3,2,1,0,0
14317,4.5,65.0,1,1,1,1,1,0,0
14318,6.5,27.0,4,5,3,3,0,0,1
14319,3.6,85.0,6,2,3,1,0,0,1
14320,5.3,133.0,4,1,1,1,1,0,0
14321,4.0,38.0,4,1,2,2,0,1,0
14322,7.7,58.0,4,5,6,3,1,0,0
14323,1.2,60.0,5,1,2,2,1,0,0
14324,1.4,84.0,6,1,2,2,1,0,0
14325,5.5,63.0,1,1,1,1,1,0,0
14326,3.0,22.0,4,1,1,1,1,0,0
14327,6.0,61.0,1,1,1,1,1,0,0
14328,5.9,65.0,5,2,3,3,0,0,1
14329,1.6,46.0,1,1,1,1,1,0,0
14330,10.0,78.0,5,3,4,5,1,0,0
14331,1.5,78.0,1,1,1,1,1,0,0
14332,1.2,30.0,1,1,1,1,1,0,0
14333,4.0,42.0,4,2,3,2,0,0,1
14334,4.6,36.0,4,3,3,3,0,0,1
14335,4.0,135.0,1,3,4,3,1,0,0
14336,6.8,72.0,1,4,3,3,1,0,0
14337,6.0,58.0,1,1,1,1,1,0,0
14338,6.7,71.0,1,3,4,3,1,0,0
14339,6.7,48.0,4,5,3,3,0,0,1
14340,5.9,58.0,1,1,1,1,1,0,0
14341,4.7,36.0,1,1,1,1,1,0,0
14342,6.4,60.0,4,3,3,3,0,0,1
14343,3.6,30.0,1,1,1,1,1,0,0
14344,2.4,25.0,4,2,2,2,0,0,1
14345,6.5,53.0,5,4,4,3,0,1,0
14346,1.4,44.0,4,2,3,2,0,0,1
14347,1.7,100.0,1,1,1,1,1,0,0
14348,1.7,90.0,1,1,1,1,1,0,0
14349,1.2,100.0,1,1,1,1,1,0,0
14350,1.4,78.0,1,1,1,1,1,0,0
14351,1.7,100.0,1,1,1,1,1,0,0
14352,1.7,103.5,1,1,1,1,1,0,0
14353,11.5,84.0,6,2,4,3,0,0,1
14354,3.6,26.0,1,2,1,1,1,0,0
14355,5.8,32.0,1,4,1,1,1,0,0
14356,4.7,136.0,1,6,1,1,1,0,0
14357,4.7,38.0,1,3,1,1,1,0,0
14358,6.9,38.0,1,3,1,1,1,0,0
14359,3.3,40.0,4,3,3,3,0,0,1
14360,8.1,36.0,1,4,1,1,1,0,0
14361,1.6,90.0,1,2,3,3,1,0,0
14362,7.2,50.0,4,2,5,3,0,0,1
14363,11.8,80.0,20,2,3,3,1,0,0
14364,6.9,55.0,1,4,1,1,1,0,0
14365,6.5,168.0,3,3,3,1,1,0,0
14366,1.7,90.0,1,2,3,3,1,0,0
14367,6.8,75.0,1,3,1,1,1,0,0
14368,3.6,52.0,12,2,2,2,1,0,0
14369,36.0,26.0,1,1,1,1,1,0,0
14370,2.5,34.0,12,1,2,2,1,0,0
14371,3.8,36.0,1,1,1,1,1,0,0
14372,8.1,48.0,4,5,6,7,0,0,1
14373,2.3,53.0,1,1,1,1,1,0,0
14374,6.5,56.0,4,3,3,3,1,0,0
14375,3.6,25.0,4,2,2,3,0,0,1
14376,15.0,93.0,1,1,1,1,1,0,0
14377,3.8,36.0,4,3,3,3,0,0,1
14378,3.4,49.0,12,1,2,2,1,0,0
14379,5.6,65.0,1,1,1,1,1,0,0
14380,5.5,60.0,1,4,4,5,1,0,0
14381,5.5,60.0,1,4,4,5,1,0,0
14382,24.0,188.0,6,4,12,1,1,0,0
14383,3.0,45.0,12,1,2,2,1,0,0
14384,5.8,1.0,1,4,5,1,1,0,0
14385,3.9,36.0,4,3,4,3,0,0,1
14386,5.6,56.0,1,1,1,1,1,0,0
14387,6.9,1.0,1,2,3,3,1,0,0
14388,4.4,49.0,1,1,1,1,1,0,0
14389,3.5,250.0,1,1,1,1,1,0,0
14390,2.0,90.0,1,2,3,3,1,0,0
14391,5.5,60.0,5,3,5,3,0,0,1
14392,2.6,36.0,1,1,2,1,1,0,0
14393,6.9,50.0,4,3,3,1,1,0,0
14394,1.0,26.0,1,2,2,3,1,0,0
14395,39.0,230.0,1,1,1,1,1,0,0
14396,7.2,80.0,1,1,1,1,1,0,0
14397,12.0,43.0,1,1,1,1,1,0,0
14398,4.5,40.0,1,4,5,4,1,0,0
14399,3.2,30.0,4,1,1,1,1,0,0
14400,2.8,26.0,1,2,2,3,1,0,0
14401,12.9,122.0,1,1,1,1,1,0,0
14402,1.7,90.0,1,2,3,3,1,0,0
14403,16.5,70.0,4,5,1,1,1,0,0
14404,3.6,35.0,1,1,2,2,1,0,0
14405,5.8,53.0,1,1,1,1,1,0,0
14406,6.4,60.0,1,1,1,1,1,0,0
14407,4.0,93.0,1,2,6,3,1,0,0
14408,15.9,172.0,1,1,1,1,1,0,0
14409,4.5,40.0,1,4,4,1,1,0,0
14410,6.0,55.0,1,4,1,4,1,0,0
14411,3.0,28.0,1,3,4,1,1,0,0
14412,33.0,128.0,1,1,1,1,1,0,0
14413,65.0,66.0,1,1,1,1,1,0,0
14414,1.6,90.0,1,2,3,3,1,0,0
14415,14.4,30.0,3,3,1,1,1,0,0
14416,2.0,20.0,3,2,2,2,1,0,0
14417,8.6,76.0,1,1,1,1,1,0,0
14418,24.5,100.0,5,5,1,1,1,0,0
14419,3.0,22.0,1,1,1,1,1,0,0
14420,8.6,115.0,1,1,1,1,1,0,0
14421,2.0,90.0,1,2,4,3,1,0,0
14422,13.5,52.0,4,3,1,1,1,0,0
14423,4.8,73.0,1,3,3,3,1,0,0
14424,10.8,110.0,1,2,3,2,1,0,0
14425,21.0,83.0,4,4,1,1,1,0,0
14426,32.5,86.0,4,4,1,1,1,0,0
14427,5.0,131.0,5,1,1,1,1,0,0
14428,3.4,50.0,1,1,1,1,1,0,0
14429,27.9,68.4,4,6,1,1,1,0,0
14430,16.7,74.0,4,6,1,1,1,0,0
14431,4.1,59.0,1,1,1,1,1,0,0
14432,1.8,36.0,3,2,2,2,1,0,0
14433,4.7,58.0,6,2,2,2,1,0,0
14434,4.3,75.0,5,2,2,2,1,0,0
14435,5.3,67.0,32,3,4,4,1,0,0
14436,5.6,44.0,3,2,3,2,1,0,0
14437,2.4,30.0,3,2,2,2,1,0,0
14438,5.2,53.0,35,5,4,4,1,0,0
14439,6.4,58.0,4,2,4,4,1,0,0
14440,7.6,64.0,4,4,4,4,1,0,0
14441,9.5,72.0,4,5,6,6,1,0,0
14442,4.0,25.0,4,4,3,3,1,0,0
14443,10.7,45.0,4,3,3,3,1,0,0
14444,3.8,41.0,4,2,2,2,1,0,0
14445,5.4,60.0,8,2,3,2,1,0,0
14446,4.1,80.0,6,1,2,1,1,0,0
14447,4.1,80.0,6,1,2,1,1,0,0
14448,4.1,80.0,6,1,2,1,1,0,0
14449,3.4,38.0,4,2,2,2,1,0,0
14450,9.5,64.0,3,1,1,1,1,0,0
14451,5.9,130.0,4,4,3,4,1,0,0
14452,3.4,48.0,4,2,3,2,1,0,0
14453,4.1,38.0,4,2,2,2,1,0,0
14454,4.1,38.0,4,2,2,2,1,0,0
14455,35.9,100.0,4,6,8,7,1,0,0
14456,5.5,38.0,5,3,3,3,1,0,0
14457,5.5,38.0,5,3,3,3,1,0,0
14458,3.5,61.0,5,2,2,2,1,0,0
14459,3.4,35.0,4,2,2,2,1,0,0
14460,7.3,60.0,3,2,2,2,1,0,0
14461,4.2,56.0,5,2,3,2,1,0,0
14462,5.4,55.0,4,3,4,3,1,0,0
14463,4.8,60.0,4,2,2,2,1,0,0
14464,5.1,65.0,1,2,2,2,1,0,0
14465,5.1,65.0,1,2,2,2,1,0,0
14466,5.8,50.0,4,3,5,5,1,0,0
14467,3.0,36.0,3,3,3,3,1,0,0
14468,3.7,31.0,4,3,3,2,1,0,0
14469,2.8,36.0,5,2,3,2,1,0,0
14470,5.7,50.0,4,3,3,3,1,0,0
14471,5.0,27.0,4,5,3,3,1,0,0
14472,5.5,42.0,4,2,2,2,1,0,0
14473,5.5,42.0,4,2,2,2,1,0,0
14474,5.7,50.0,4,4,5,32,1,0,0
14475,4.3,57.0,6,3,3,3,1,0,0
14476,10.0,43.0,4,3,2,2,1,0,0
14477,5.4,50.0,5,3,3,3,1,0,0
14478,5.5,46.0,3,2,2,2,1,0,0
14479,2.8,39.0,4,2,2,2,1,0,0
14480,3.8,34.0,4,1,2,2,1,0,0
14481,5.8,60.0,4,5,4,5,1,0,0
14482,5.0,46.0,4,5,4,7,1,0,0
14483,3.4,45.0,4,2,2,2,1,0,0
14484,4.4,50.0,4,3,3,2,1,0,0
14485,3.7,21.0,4,2,2,2,1,0,0
14486,3.5,30.0,3,2,2,2,1,0,0
14487,7.2,41.0,5,4,4,5,1,0,0
14488,20.0,275.0,11,3,6,5,1,0,0
14489,2.3,20.0,4,3,2,3,1,0,0
14490,10.0,50.0,5,1,1,1,1,0,0
14491,7.1,52.0,4,4,4,5,1,0,0
14492,7.2,68.0,8,4,4,5,1,0,0
14493,4.4,40.0,4,2,2,2,1,0,0
14494,65.0,500.0,10,7,82,80,1,0,0
14495,6.5,41.0,4,3,3,3,1,0,0
14496,3.7,40.0,5,1,2,2,1,0,0
14497,19.9,110.0,5,7,15,14,1,0,0
14498,3.4,65.0,5,1,3,2,1,0,0
14499,15.4,101.02365867867589,1,1,1,1,1,0,0
14500,6.0,70.0,5,4,4,4,1,0,0
14501,5.4,110.0,35,5,4,4,1,0,0
14502,5.5,120.0,5,2,3,2,1,0,0
14503,5.5,120.0,5,2,3,2,1,0,0
14504,5.8,88.0,4,2,4,4,1,0,0
14505,3.9,44.0,4,1,2,2,1,0,0
14506,5.0,78.0,6,1,3,2,1,0,0
14507,4.0,60.0,5,3,4,3,1,0,0
14508,4.5,110.0,7,1,4,3,1,0,0
14509,650.0,15.0,3,2,1,1,1,0,0
14510,16.0,50.0,3,4,3,3,1,0,0
14511,3.9,42.0,5,3,4,2,1,0,0
14512,3.4,30.0,4,5,3,2,1,0,0
14513,28.5,78.0,4,2,2,2,1,0,0
14514,2.6,11.0,4,4,2,2,1,0,0
14515,6.0,54.0,1,1,1,1,1,0,0
14516,6.8,50.0,4,6,5,6,1,0,0
14517,6.8,47.0,4,6,5,6,1,0,0
14518,13.0,43.0,1,5,4,4,1,0,0
14519,17.9,300.0,1,4,4,4,1,0,0
14520,14.4,74.0,4,5,7,7,1,0,0
14521,1.7,61.0,1,1,1,1,1,0,0
14522,15.0,83.0,1,1,1,1,1,0,0
14523,16.5,83.0,1,1,1,1,1,0,0
14524,16.5,83.0,1,1,1,1,1,0,0
14525,5.8,30.0,3,4,4,4,1,0,0
14526,4.4,40.0,3,4,5,1,1,0,0
14527,10.0,93.0,5,5,5,5,1,0,0
14528,5.8,65.0,3,3,4,4,1,0,0
14529,17.8,60.0,5,5,4,4,1,0,0
14530,3.8,39.0,6,3,4,4,1,0,0
14531,12.2,50.0,5,5,3,4,1,0,0
14532,69.0,138.0,8,9,20,20,1,0,0
14533,46.0,196.0,9,1,1,1,1,0,0
14534,17.0,57.0,4,5,4,4,1,0,0
14535,2.7,32.0,4,5,3,4,1,0,0
14536,7.4,55.0,6,4,4,4,1,0,0
14537,4.0,35.0,4,5,3,3,1,0,0
14538,12.3,59.0,4,5,6,5,1,0,0
14539,4.0,40.0,1,4,4,3,1,0,0
14540,1.8,35.0,1,2,1,1,1,0,0
14541,5.0,35.0,3,5,4,4,1,0,0
14542,11.0,55.0,6,2,4,1,0,1,0
14543,11.9,55.0,4,4,4,3,1,0,0
14544,8.6,65.0,6,5,4,5,1,0,0
14545,6.6,60.0,4,6,6,5,1,0,0
14546,11.9,65.0,4,5,6,4,1,0,0
14547,5.0,55.0,5,4,4,4,1,0,0
14548,6.1,45.0,4,5,6,4,1,0,0
14549,6.0,54.0,5,4,4,4,1,0,0
14550,9.2,78.0,5,5,6,6,1,0,0
14551,5.8,32.0,3,5,4,4,1,0,0
14552,10.5,61.0,6,6,8,5,1,0,0
14553,130.0,120.0,8,7,15,10,0,1,0
14554,4.5,51.0,1,5,4,3,1,0,0
14555,20.0,55.0,5,7,4,6,0,0,1
14556,16.0,59.0,4,5,4,1,0,0,1
14557,5.0,52.0,1,4,4,4,1,0,0
14558,6.2,54.0,3,3,2,2,1,0,0
14559,10.0,38.0,4,6,5,1,1,0,0
14560,4.5,38.0,1,4,3,2,1,0,0
14561,4.6,38.0,1,4,3,3,1,0,0
14562,54.0,86.0,6,8,7,7,1,0,0
14563,15.5,50.0,4,6,4,1,0,0,1
14564,9.0,39.0,1,5,6,1,0,0,1
14565,7.7,70.0,3,4,4,3,1,0,0
14566,85.0,160.0,6,4,4,5,1,0,0
14567,85.0,160.0,6,4,4,5,1,0,0
14568,4.8,31.0,4,5,3,3,1,0,0
14569,13.0,55.0,4,5,5,1,0,0,1
14570,28.6,80.0,5,8,7,7,1,0,0
14571,2.5,30.0,4,4,3,3,1,0,0
14572,2.0,32.0,4,4,3,3,1,0,0
14573,27.5,58.0,4,2,2,2,1,0,0
14574,14.8,58.0,5,7,6,7,1,0,0
14575,16.8,75.0,5,6,6,6,1,0,0
14576,13.2,68.0,7,5,4,4,1,0,0
14577,15.8,75.0,6,6,6,6,1,0,0
14578,14.0,80.0,5,4,3,3,1,0,0
14579,2.0,32.0,4,4,3,3,1,0,0
14580,2.3,36.0,4,1,1,1,1,0,0
14581,395.0,40.0,4,4,4,4,1,0,0
14582,4.3,38.0,4,5,1,1,1,0,0
14583,2.7,25.0,3,5,3,3,1,0,0
14584,1.3,32.0,4,2,2,1,1,0,0
14585,1.3,30.0,4,2,2,1,1,0,0
14586,1.3,32.0,4,2,2,1,1,0,0
14587,14.2,55.0,5,7,4,34,1,0,0
14588,4.6,40.0,5,4,1,1,1,0,0
14589,5.0,50.0,1,4,4,4,1,0,0
14590,4.2,34.0,3,5,1,1,1,0,0
14591,4.8,32.0,6,3,3,3,1,0,0
14592,6.2,51.0,4,5,4,3,1,0,0
14593,15.6,75.0,5,7,6,6,1,0,0
14594,6.3,42.0,4,5,6,4,0,1,0
14595,4.0,38.0,1,5,5,4,1,0,0
14596,5.2,38.0,1,4,4,4,1,0,0
14597,7.6,50.0,1,4,4,1,1,0,0
14598,8.3,94.0,1,1,1,1,1,0,0
14599,3.5,75.0,5,4,4,4,0,0,1
14600,12.2,70.0,4,5,4,4,1,0,0
14601,16.8,90.0,6,7,1,1,1,0,0
14602,7.7,64.0,1,5,5,1,1,0,0
14603,6.4,46.0,4,4,4,5,1,0,0
14604,4.0,33.0,1,4,4,3,1,0,0
14605,13.0,87.0,5,5,5,1,1,0,0
14606,1.6,38.0,4,4,4,4,1,0,0
14607,8.6,90.0,5,5,5,5,1,0,0
14608,9.8,55.0,4,7,8,7,1,0,0
14609,4.8,80.0,1,3,1,1,1,0,0
14610,7.0,55.0,1,5,6,5,1,0,0
14611,9.6,60.0,5,6,10,11,1,0,0
14612,6.0,37.0,3,4,3,4,1,0,0
14613,3.6,35.0,1,5,3,1,1,0,0
14614,3.0,35.0,1,4,3,1,1,0,0
14615,7.1,55.0,4,5,6,5,1,0,0
14616,6.3,55.0,6,3,4,3,1,0,0
14617,5.5,43.0,1,6,4,1,1,0,0
14618,3.8,63.0,1,2,3,1,1,0,0
14619,4.3,40.0,4,5,3,4,1,0,0
14620,65.0,328.0,25,3,1,4,1,0,0
14621,29.0,124.0,1,1,1,1,1,0,0
14622,16.0,74.0,5,4,4,5,1,0,0
14623,5.9,37.0,4,8,3,4,1,0,0
14624,15.5,48.0,1,6,4,6,1,0,0
14625,1.7,25.0,1,3,2,1,1,0,0
14626,6.0,45.0,5,5,4,1,1,0,0
14627,6.0,45.0,5,5,4,1,1,0,0
14628,16.8,25.0,5,6,5,5,1,0,0
14629,3.5,52.0,1,5,3,3,1,0,0
14630,2.2,40.0,1,4,4,2,1,0,0
14631,1.2,20.0,1,3,2,2,1,0,0
14632,39.0,111.0,8,3,2,2,1,0,0
14633,5.9,52.0,5,5,4,1,1,0,0
14634,5.2,51.0,1,3,3,1,1,0,0
14635,9.6,65.0,1,4,4,1,0,1,0
14636,6.8,42.0,5,5,4,4,1,0,0
14637,3.0,30.0,1,5,3,3,1,0,0
14638,3.4,30.0,1,5,3,3,1,0,0
14639,4.1,40.0,1,4,4,1,1,0,0
14640,52.0,65.0,15,5,1,4,1,0,0
14641,16.0,68.0,5,8,6,6,1,0,0
14642,7.0,40.0,5,4,4,1,1,0,0
14643,10.3,38.0,4,4,4,1,1,0,0
14644,4.5,40.0,4,4,4,4,1,0,0
14645,6.3,40.0,4,4,5,1,1,0,0
14646,10.3,38.0,4,4,4,1,1,0,0
14647,8.2,65.0,6,4,5,1,1,0,0
14648,1.4,20.0,1,1,1,1,1,0,0
14649,1.7,25.0,1,3,2,1,1,0,0
14650,3.8,48.0,1,1,1,1,1,0,0
14651,14.0,94.0,5,6,4,1,1,0,0
14652,13.0,50.0,5,4,5,1,1,0,0
14653,135.0,485.0,1,1,4,4,1,0,0
14654,4.6,50.0,1,4,4,2,1,0,0
14655,6.0,40.0,5,5,3,4,1,0,0
14656,6.0,42.0,4,1,1,1,1,0,0
14657,4.5,48.0,4,1,1,1,1,0,0
14658,2.2,35.0,1,5,4,2,1,0,0
14659,3.5,52.0,1,5,3,3,1,0,0
14660,2.2,25.0,1,3,2,2,1,0,0
14661,62.0,275.0,1,1,1,1,1,0,0
14662,35.2,512.0,25,1,1,1,1,0,0
14663,10.0,40.0,4,5,1,1,1,0,0
14664,21.3,109.0,5,5,4,5,1,0,0
14665,7.0,80.0,4,4,4,5,1,0,0
14666,105.0,45.0,5,4,2,3,1,0,0
14667,4.6,48.0,5,5,3,3,1,0,0
14668,8.6,51.0,1,5,5,5,1,0,0
14669,11.2,62.0,1,5,5,5,1,0,0
14670,9.2,78.0,5,5,6,6,1,0,0
14671,13.7,67.0,1,5,5,5,1,0,0
14672,8.9,50.0,1,5,5,5,1,0,0
14673,2.9,35.0,4,4,4,4,1,0,0
14674,13.0,50.0,4,4,1,1,1,0,0
14675,5.2,51.0,3,3,4,2,1,0,0
14676,15.5,75.0,1,5,5,5,1,0,0
14677,14.0,43.0,1,5,5,5,1,0,0
14678,5.8,180.0,8,3,5,1,1,0,0
14679,10.0,65.0,5,7,16,17,1,0,0
14680,6.9,62.0,5,7,12,10,1,0,0
14681,6.9,52.0,4,5,9,10,1,0,0
14682,4.0,50.0,4,5,4,4,1,0,0
14683,2.5,34.0,4,5,3,4,1,0,0
14684,5.2,60.0,5,4,4,4,1,0,0
14685,2.6,27.0,5,5,3,4,1,0,0
14686,9.0,65.0,5,8,14,16,1,0,0
14687,8.0,55.0,5,7,9,10,1,0,0
14688,6.1,43.0,3,5,6,4,1,0,0
14689,1.6,35.0,5,3,3,2,1,0,0
14690,1.6,35.0,5,3,3,2,1,0,0
14691,20.0,75.0,5,6,8,5,1,0,0
14692,8.0,65.0,5,5,3,3,1,0,0
14693,2.2,40.0,4,4,3,3,1,0,0
14694,49.5,250.0,6,4,8,5,1,0,0
14695,16.3,75.0,5,6,8,5,1,0,0
14696,25.0,120.0,10,4,6,4,1,0,0
14697,9.7,70.0,5,5,5,4,1,0,0
14698,6.2,43.0,4,4,4,4,1,0,0
14699,4.0,30.0,5,6,4,5,1,0,0
14700,5.0,59.0,1,1,1,1,1,0,0
14701,102.6,227.0,12,15,4,3,1,0,0
14702,5.7,45.0,1,5,9,9,1,0,0
14703,5.0,33.0,1,1,1,1,1,0,0
14704,1.4,30.0,4,1,1,1,1,0,0
14705,4.6,46.0,1,4,3,3,1,0,0
14706,6.8,60.0,1,4,4,4,1,0,0
14707,8.6,88.0,1,4,4,4,1,0,0
14708,6.4,44.0,4,2,3,4,1,0,0
14709,10.7,60.0,5,4,3,3,1,0,0
14710,3.0,26.0,1,5,3,4,1,0,0
14711,5.0,64.0,1,1,1,1,1,0,0
14712,8.8,49.0,6,6,7,6,1,0,0
14713,5.0,30.0,1,1,1,1,1,0,0
14714,12.6,56.0,5,6,8,7,1,0,0
14715,5.2,60.0,4,4,4,1,1,0,0
14716,7.6,49.0,4,5,9,9,0,1,0
14717,5.4,20.0,4,6,4,5,1,0,0
14718,7.6,52.0,4,5,6,5,1,0,0
14719,9.9,72.0,6,5,6,7,1,0,0
14720,5.8,64.0,4,5,4,3,1,0,0
14721,5.8,50.0,1,1,1,1,1,0,0
14722,2.4,30.0,4,4,4,4,1,0,0
14723,3.1,32.0,4,5,5,5,1,0,0
14724,3.2,32.0,4,4,4,4,1,0,0
14725,5.6,48.0,4,3,3,3,1,0,0
14726,4.8,50.0,5,6,6,6,1,0,0
14727,12.8,72.0,5,5,4,5,1,0,0
14728,5.6,48.0,4,5,8,8,1,0,0
14729,3.0,33.0,4,5,4,4,1,0,0
14730,2.7,40.0,4,4,4,3,1,0,0
14731,7.0,50.0,4,5,9,9,1,0,0
14732,10.5,55.0,5,5,6,5,1,0,0
14733,4.9,40.0,4,5,7,7,1,0,0
14734,7.5,56.0,4,6,10,11,1,0,0
14735,3.2,36.0,6,2,3,2,1,0,0
14736,6.2,62.0,4,3,4,4,1,0,0
14737,6.5,42.0,4,5,4,4,1,0,0
14738,8.9,59.0,6,6,10,11,1,0,0
14739,24.0,104.0,6,8,22,23,1,0,0
14740,47.9,110.0,18,5,4,1,1,0,0
14741,37.9,100.0,9,9,4,1,1,0,0
14742,10.6,76.0,4,4,4,1,1,0,0
14743,11.5,109.0,7,1,3,3,1,0,0
14744,10.5,60.0,6,4,4,1,1,0,0
14745,6.3,65.0,5,3,4,3,1,0,0
14746,11.5,109.0,7,1,3,3,1,0,0
14747,4.7,35.0,3,5,9,9,1,0,0
14748,6.6,40.0,4,5,9,10,1,0,0
