,Giá,Diện tích,Mặt tiền,Số tầng,Số phòng,Số toilet,Không,Đầy đủ,Cơ bản
31781,9.9,482.0,6,6,1,1,1,0,0
31782,4.45,81.0,4,3,4,4,0,1,0
31783,9.9,482.0,6,6,1,1,1,0,0
31784,9.9,482.0,6,1,1,1,1,0,0
31785,2.8,105.0,1,2,2,1,1,0,0
31786,2.0,81.0,12,3,3,4,1,0,0
31787,4.2,81.0,5,4,4,3,0,0,1
31788,20.0,194.0,1,1,1,1,1,0,0
31789,4.3,205.0,1,1,1,1,1,0,0
31790,3.7,205.0,1,1,1,1,1,0,0
31791,5.6,164.0,1,3,3,3,1,0,0
31792,1.9,81.0,26,3,3,4,1,0,0
31793,9.0,102.0,1,5,1,1,1,0,0
31794,3.7,205.0,1,1,1,1,1,0,0
31795,3.0,200.0,1,1,1,1,1,0,0
31796,3.741,81.0,5,3,3,4,1,0,0
31797,3.9,205.0,1,3,1,1,1,0,0
31798,3.741,81.0,5,3,3,4,1,0,0
31799,3.8,207.0,1,1,1,1,1,0,0
31800,1.695,100.0,12,1,1,1,1,0,0
31801,1.985,78.6,5,2,3,2,1,0,0
31802,4.0,168.0,1,1,1,1,0,1,0
31803,4.0,110.0,1,3,3,3,1,0,0
31804,4.5,60.0,5,3,4,4,1,0,0
31805,30.32324216538157,75.0,1,1,1,1,1,0,0
31806,23.0,182.0,7,8,1,1,1,0,0
31807,101.0,514.0,1,2,5,1,0,1,0
31808,5.8,90.0,5,4,6,5,1,0,0
31809,23.0,101.0,6,6,1,1,1,0,0
31810,25.789236081863958,80.0,1,1,1,1,1,0,0
31811,5.9,75.0,7,5,1,1,1,0,0
31812,32.71607098708016,71.0,1,1,2,2,1,0,0
31813,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
31814,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
31815,26.0,645.0,20,4,1,1,1,0,0
31816,18.238,456.0,20,4,1,1,1,0,0
31817,10.5,229.0,14,4,1,1,1,0,0
31818,16.401,172.0,1,1,1,1,1,0,0
31819,10.6,104.0,7,4,1,1,1,0,0
31820,14.0,87.1,6,4,1,1,0,1,0
31821,15.0,120.0,8,5,1,1,1,0,0
31822,7.0,100.0,5,4,5,6,0,1,0
31823,14.0,180.0,8,4,5,1,1,0,0
31824,120.40411726190366,45.083600000000175,1,40,1,1,1,0,0
31825,25.0,212.0,13,4,6,6,1,0,0
31826,30.0,238.0,15,5,32,32,1,0,0
31827,15.0,116.0,8,5,16,16,1,0,0
31828,21.3,120.0,8,4,16,17,1,0,0
31829,2.75,60.0,5,3,3,3,1,0,0
31830,4.5,200.0,13,3,3,2,1,0,0
31831,1.8,50.0,5,2,3,2,1,0,0
31832,1.79,58.0,5,3,3,2,1,0,0
31833,9.5,90.0,6,4,8,1,1,0,0
31834,17.649,190.0,11,5,1,1,1,0,0
31835,3.0,310.0,8,1,4,3,1,0,0
31836,54.0,269.0,10,3,5,4,1,0,0
31837,9.3,300.0,1,1,1,1,1,0,0
31838,31.0,240.0,1,1,1,1,1,0,0
31839,1.9,120.0,1,1,3,1,1,0,0
31840,5.0,50.0,5,2,1,1,1,0,0
31841,5.0,50.0,5,4,2,1,1,0,0
31842,5.0,50.0,5,4,2,1,1,0,0
31843,89.0,255.0,1,1,1,1,1,0,0
31844,18.5,162.0,10,3,7,8,1,0,0
31845,12.5,120.0,8,6,1,1,1,0,0
31846,7.5,81.0,7,5,16,17,1,0,0
31847,12.499,122.0,8,1,1,1,1,0,0
31848,12.5,120.0,8,1,1,1,1,0,0
31849,23.5,300.0,15,3,6,7,1,0,0
31850,40.0,500.0,20,3,6,7,1,0,0
31851,13.5,120.0,8,5,15,15,1,0,0
31852,13.52,122.0,8,5,20,1,1,0,0
31853,13.5,120.0,8,5,20,1,1,0,0
31854,70.0,40.0,1,1,1,1,1,0,0
31855,1.9,735.0,25,1,3,2,1,0,0
31856,250.0,70.0,5,1,1,1,1,0,0
31857,11.0,46.0,4,4,4,4,0,1,0
31858,5.0,120.0,7,5,16,10,0,1,0
31859,15.0,300.0,1,1,1,1,1,0,0
31860,22.0,300.0,15,3,4,5,0,0,1
31861,15.0,300.0,1,1,1,1,1,0,0
31862,25.0,90.0,1,1,1,1,1,0,0
31863,15.0,323.0,1,1,1,1,1,0,0
31864,15.0,300.0,1,1,1,1,1,0,0
31865,6.0,127.5,7,5,1,1,1,0,0
31866,22.0,127.0,7,5,6,6,0,0,1
31867,6.6805939583544305,78.0,1,1,1,1,1,0,0
31868,6.6805939583544305,78.0,1,1,1,1,1,0,0
31869,5.833,90.0,6,4,4,4,1,0,0
31870,5.833,90.0,6,4,4,4,1,0,0
31871,6.0,100.0,20,4,1,4,1,0,0
31872,15.0,243.0,1,5,1,1,1,0,0
31873,15.0,243.0,1,5,1,1,1,0,0
31874,28.0,105.0,1,1,1,1,1,0,0
31875,15.0,243.0,1,5,1,1,1,0,0
31876,4.3,125.0,4,1,1,1,1,0,0
31877,15.0,243.0,1,5,1,1,1,0,0
31878,15.0,243.0,1,5,1,1,1,0,0
31879,65.0,300.0,1,1,1,1,1,0,0
31880,15.0,243.0,1,5,1,1,1,0,0
31881,65.0,300.0,1,5,1,1,1,0,0
31882,65.0,243.0,1,5,1,1,1,0,0
31883,9.7,166.0,8,4,1,1,1,0,0
31884,12.0,300.0,15,3,5,4,1,0,0
31885,4.7,75.0,6,4,1,1,1,0,0
31886,10.0,120.0,7,5,1,1,1,0,0
31887,21.924645658898108,300.0,7,1,1,1,1,0,0
31888,4.7,75.0,6,4,1,1,1,0,0
31889,75.0,500.0,1,1,1,1,1,0,0
31890,100.0,100.0,1,1,1,1,1,0,0
31891,4.7,75.0,6,4,1,1,1,0,0
31892,85.0,100.0,1,1,1,1,1,0,0
31893,9.7,166.0,8,4,1,1,1,0,0
31894,80.0,85.0,7,4,4,4,1,0,0
31895,4.7,90.5626311427741,6,4,1,1,1,0,0
31896,4.7,75.0,6,4,1,1,1,0,0
31897,4.0,75.0,5,4,7,3,1,0,0
31898,5.5,90.0,6,4,1,1,1,0,0
31899,4.7,75.0,6,4,1,1,1,0,0
31900,4.701905519024139,75.0,6,4,1,1,1,0,0
31901,4.701905519024139,75.0,6,4,1,1,1,0,0
31902,4.7,75.0,6,4,1,1,1,0,0
31903,4.701905519024139,75.0,6,4,1,1,1,0,0
31904,4.7,75.0,6,4,1,1,1,0,0
31905,27.0,105.0,6,1,1,1,1,0,0
31906,4.7,75.0,6,4,1,1,1,0,0
31907,27.0,105.0,6,1,1,1,1,0,0
31908,4.7,75.0,1,1,1,1,1,0,0
31909,4.7,75.0,1,1,1,1,1,0,0
31910,4.7,75.0,1,1,1,1,1,0,0
31911,4.7,75.0,6,4,1,1,1,0,0
31912,4.85,243.0,1,2,3,3,1,0,0
31913,10.5,166.0,8,4,1,1,1,0,0
31914,4.7,75.0,6,4,1,1,1,0,0
31915,21.0,300.0,13,4,7,8,0,0,1
31916,4.7,75.0,6,4,1,1,1,0,0
31917,4.7,75.0,1,1,1,1,1,0,0
31918,7.1,123.0,6,4,1,1,1,0,0
31919,4.7,75.0,6,4,1,1,1,0,0
31920,4.7,75.0,6,4,8,5,1,0,0
31921,7.1,123.0,1,1,1,1,1,0,0
31922,4.7,75.0,6,4,8,8,0,0,1
31923,4.7,75.0,6,4,1,1,1,0,0
31924,4.7,75.0,6,4,1,1,1,0,0
31925,10.5,166.0,8,4,1,1,1,0,0
31926,4.7,75.0,6,4,1,1,1,0,0
31927,4.7,75.0,1,1,1,1,1,0,0
31928,4.7,75.0,6,4,1,1,1,0,0
31929,3.0,89.0,8,3,3,5,1,0,0
31930,4.7,75.0,6,4,8,5,0,0,1
31931,4.7,75.0,6,4,1,1,1,0,0
31932,4.7,75.0,1,1,1,1,1,0,0
31933,4.7,75.0,1,1,1,1,1,0,0
31934,27.0,105.0,6,1,1,1,1,0,0
31935,4.7,75.0,1,1,1,1,1,0,0
31936,4.7,75.0,6,4,1,1,1,0,0
31937,4.7,75.0,5,4,1,1,1,0,0
31938,4.7,75.0,6,4,1,1,1,0,0
31939,5.5,90.0,6,4,1,1,1,0,0
31940,4.7,75.0,6,4,1,1,1,0,0
31941,20.0,180.0,11,3,5,4,1,0,0
31942,4.7,75.0,6,4,1,1,1,0,0
31943,5.0,75.0,6,4,1,1,1,0,0
31944,1.49,95.0,6,5,4,4,0,0,1
31945,1.5,95.0,6,5,5,5,0,0,1
31946,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
31947,2.4,90.0,6,5,6,5,0,0,1
31948,27.0,105.0,6,5,1,1,1,0,0
31949,2.5,95.0,6,5,5,4,0,0,1
31950,9.0,104.0,6,1,1,1,1,0,0
31951,6.3,43.0,1,4,4,4,1,0,0
31952,6.3,43.0,1,4,4,4,1,0,0
31953,12.0,300.0,15,3,4,4,0,0,1
31954,2.0,68.0,5,3,3,4,0,0,1
31955,12.0,300.0,15,35,4,5,0,0,1
31956,46.55078185317463,220.0,1,1,1,1,1,0,0
31957,58.26941336111155,127.0,7,1,1,1,1,0,0
31958,12.9,366.0,15,4,8,1,1,0,0
31959,19.0,65.39224814272701,1,4,1,1,1,0,0
31960,6.0,75.0,7,5,1,1,1,0,0
31961,5.5,88.0,4,3,1,1,1,0,0
31962,2.0,105.0,7,1,1,1,1,0,0
31963,13.0,366.0,15,4,8,1,1,0,0
31964,16.0,417.0,10,4,6,1,1,0,0
31965,25.16825408000001,213.0,7,4,5,1,1,0,0
31966,4.6,53.0,1,5,7,6,1,0,0
31967,26.161338690476292,68.0,7,15,2,2,1,0,0
31968,1.0,100.0,6,3,3,3,1,0,0
31969,4.737,75.0,6,4,1,1,1,0,0
31970,29.87276805000005,183.0,1,4,1,1,1,0,0
31971,58.206877947090334,300.0,1,2,3,2,1,0,0
31972,58.206877947090334,300.0,1,2,3,2,1,0,0
31973,29.0,240.0,12,1,1,1,1,0,0
31974,58.206877947090334,300.0,1,2,3,2,1,0,0
31975,5.58,90.0,6,4,1,1,1,0,0
31976,4.737,75.0,6,4,1,1,1,0,0
31977,6.3,75.0,7,5,1,1,1,0,0
31978,45.0,80.0,5,1,1,1,1,0,0
31979,13.0,366.0,1,4,8,1,1,0,0
31980,35.0,336.0,20,1,1,1,1,0,0
31981,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
31982,18.0,100.0,5,1,1,1,1,0,0
31983,999.0,366.0,15,4,8,1,1,0,0
31984,53.09171500000006,127.0,8,6,6,5,1,0,0
31985,2.5,90.0,6,20,20,2,1,0,0
31986,4.6,75.0,6,4,1,1,0,0,1
31987,14.893253802380912,127.0,1,1,5,5,1,0,0
31988,6.0,75.0,7,5,1,1,1,0,0
31989,2.5,90.0,6,20,20,2,1,0,0
31990,13.5,150.0,7,5,1,1,1,0,0
31991,2.5,90.0,6,20,20,2,1,0,0
31992,2.5,90.0,6,20,20,2,1,0,0
31993,2.5,75.0,6,4,1,1,1,0,0
31994,2.5,90.0,6,20,20,2,1,0,0
31995,2.5,75.0,6,20,20,2,1,0,0
31996,2.5,75.0,6,20,20,2,1,0,0
31997,2.5,75.0,6,20,20,2,1,0,0
31998,1.9,45.0,1,20,1,1,0,1,0
31999,2.5,75.0,1,20,20,2,1,0,0
32000,8.2,150.0,1,6,1,1,1,0,0
32001,7.4,95.0,5,4,1,1,1,0,0
32002,5.5,95.0,1,6,1,1,1,0,0
32003,5.2,95.0,5,4,1,1,1,0,0
32004,7.6,127.0,8,4,1,1,1,0,0
32005,4.69,75.0,6,4,4,4,0,0,1
32006,2.5,90.0,1,20,20,2,1,0,0
32007,2.5,75.0,1,20,20,2,1,0,0
32008,2.5,75.0,6,4,4,4,0,0,1
32009,7.418967619047663,1.0,1,4,4,4,1,0,0
32010,5.0,160.0,1,4,1,1,1,0,0
32011,4.3,37.0,5,4,1,1,1,0,0
32012,1.7,96.11,6,1,1,1,1,0,0
32013,4.0,80.0,6,4,1,1,1,0,0
32014,2.9037696153846273,98.1264107718862,5,1,1,1,1,0,0
32015,25.789236081863958,80.0,1,1,1,1,1,0,0
32016,4.7,75.0,6,4,4,1,0,0,1
32017,5.4,75.0,6,4,4,4,0,0,1
32018,8.5,104.0,1,4,3,4,1,0,0
32019,5.0,75.0,1,1,1,1,1,0,0
32020,13.5,130.0,1,4,4,3,1,0,0
32021,6.3,80.0,1,5,6,8,1,0,0
32022,6.0,80.0,1,5,8,10,1,0,0
32023,33.5,170.0,1,3,3,4,1,0,0
32024,9.972976730769185,80.0,1,5,6,8,1,0,0
32025,6.3,80.0,1,5,12,15,1,0,0
32026,15.976104285714364,150.0,1,5,3,4,1,0,0
32027,6.3,80.0,1,5,10,12,1,0,0
32028,18.16612773809524,150.0,1,4,4,4,1,0,0
32029,142.72654845961398,200.0,1,1,1,1,1,0,0
32030,6.3,80.0,1,5,8,10,1,0,0
32031,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
32032,14.789946730769072,81.0,1,5,6,8,1,0,0
32033,14.5,116.0,1,1,1,1,1,0,0
32034,10.0,300.0,1,1,1,1,1,0,0
32035,17.0,120.0,1,1,1,1,1,0,0
32036,9.0,113.6,1,1,1,1,1,0,0
32037,38.0,352.42,1,1,1,1,1,0,0
32038,16.0,112.0,1,1,1,1,1,0,0
32039,5.3,75.0,1,1,1,1,1,0,0
32040,53.0,320.0,1,3,3,4,1,0,0
32041,11.6,128.0,1,4,3,4,1,0,0
32042,53.0,320.0,1,3,3,4,1,0,0
32043,30.0,320.0,1,3,3,4,1,0,0
32044,11.6,128.0,1,4,3,4,1,0,0
32045,8.4,104.0,1,3,4,4,1,0,0
32046,6.8,170.0,1,3,4,5,1,0,0
32047,27.0,160.0,1,3,3,4,1,0,0
32048,12.0,130.0,1,3,4,5,1,0,0
32049,6.8,170.0,1,4,4,5,1,0,0
32050,22.0,75.0,1,1,1,1,1,0,0
32051,6.8,170.0,1,4,4,6,1,0,0
32052,17.5,450.0,1,4,6,8,1,0,0
32053,10.0,280.0,1,4,6,8,1,0,0
32054,4.2,93.0,6,3,6,4,0,1,0
32055,6.3,645.0,1,4,4,6,1,0,0
32056,7.0,100.0,1,1,1,1,1,0,0
32057,12.5,455.0,1,4,4,6,1,0,0
32058,10.0,548.0,1,4,6,8,1,0,0
32059,5.5,160.0,1,4,4,4,1,0,0
32060,10.0,280.0,1,4,4,5,1,0,0
32061,1.5,62.0,1,1,1,1,1,0,0
32062,11.5,270.0,1,1,4,5,0,0,1
32063,5.5,130.0,1,4,4,5,1,0,0
32064,7.0,170.0,1,4,4,6,1,0,0
32065,5.0,130.0,1,4,4,5,1,0,0
32066,15.3,460.0,1,4,4,6,1,0,0
32067,17.4,600.0,1,4,4,6,1,0,0
32068,8.5,255.0,1,4,4,5,1,0,0
32069,15.3,450.0,1,4,4,5,1,0,0
32070,8.5,430.0,1,4,4,5,1,0,0
32071,2.518,114.0,6,5,1,1,1,0,0
32072,7.0,250.0,1,4,4,6,1,0,0
32073,3.5,168.0,6,1,2,1,1,0,0
32074,3.3,287.0,9,1,2,1,1,0,0
32075,1.5,140.0,7,1,2,1,1,0,0
32076,2.6,352.0,16,1,1,1,1,0,0
32077,68.0,192.0,7,1,1,1,1,0,0
32078,4.0,545.0,14,1,3,2,1,0,0
32079,4.0,545.0,14,1,3,2,1,0,0
32080,33.0,210.0,10,6,20,21,1,0,0
32081,33.0,210.0,10,6,20,21,1,0,0
32082,4.1,19.0,5,1,1,1,1,0,0
32083,2.85,339.0,10,1,2,1,1,0,0
32084,26.0,180.0,8,1,1,1,1,0,0
32085,26.0,180.0,8,1,1,1,1,0,0
32086,8.1,98.0,7,1,1,1,1,0,0
32087,16.0,138.0,6,1,1,1,1,0,0
32088,15.776859515598838,110.17303330176023,7,5,1,1,1,0,0
32089,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
32090,4.0,578.0,42,5,10,5,0,0,1
32091,21.0,154.0,7,1,1,1,1,0,0
32092,21.0,7.0,7,1,1,1,1,0,0
32093,20.0,154.0,7,4,1,1,0,1,0
32094,20.0,154.0,7,5,1,1,1,0,0
32095,2.9,154.0,7,6,9,9,1,0,0
32096,2.9,154.0,7,6,12,8,0,0,1
32097,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
32098,19.0,530.0,1,5,1,1,1,0,0
32099,2.7,307.0,1,1,3,1,1,0,0
32100,20.0,250.0,13,2,14,10,1,0,0
32101,14.0,120.0,7,6,1,1,1,0,0
32102,9.6,200.0,1,1,1,1,1,0,0
32103,12.0,101.0,30,4,4,4,1,0,0
32104,4.0,92.0,7,1,2,2,1,0,0
32105,2.3,105.0,5,1,3,2,1,0,0
32106,2.6,141.0,7,1,2,1,1,0,0
32107,3.56,89.0,5,1,2,1,1,0,0
32108,3.56,89.0,5,1,2,1,1,0,0
32109,3.1,60.0,5,3,4,3,1,0,0
32110,6.1,100.0,5,3,3,4,1,0,0
32111,1.75,64.0,5,1,2,1,1,0,0
32112,5.3,100.0,5,3,3,4,1,0,0
32113,2.8,96.0,6,2,8,8,1,0,0
32114,3.45,119.0,5,2,3,3,1,0,0
32115,2.0,220.0,10,1,1,1,1,0,0
32116,7.8,90.0,1,4,4,3,1,0,0
32117,5.3,100.0,5,3,3,4,1,0,0
32118,2.45,124.0,6,2,4,2,1,0,0
32119,3.5,58.0,5,2,2,2,1,0,0
32120,3.9,68.0,5,1,1,1,1,0,0
32121,6.4,80.0,5,3,4,5,1,0,0
32122,7.3,100.0,5,3,4,5,1,0,0
32123,4.0,48.0,4,1,2,2,1,0,0
32124,17.3,154.0,8,2,2,2,1,0,0
32125,4.5,52.0,4,1,2,2,1,0,0
32126,8.5,110.0,5,4,14,15,1,0,0
32127,8.5,110.0,5,4,14,15,1,0,0
32128,3.0,80.0,4,3,3,3,1,0,0
32129,3.55,85.0,5,3,4,3,1,0,0
32130,3.0,80.0,4,3,3,3,1,0,0
32131,60.0,1314.0,22,1,1,1,1,0,0
32132,1.75,64.0,4,1,3,1,1,0,0
32133,5.4,100.0,1,1,3,4,1,0,0
32134,4.3,100.0,5,3,3,4,1,0,0
32135,2.8,80.0,11,3,3,3,1,0,0
32136,8.5,56.0,5,4,4,3,1,0,0
32137,37.69936490417284,100.0,1,1,1,1,1,0,0
32138,2.3,80.0,1,1,1,1,1,0,0
32139,2.4,68.0,4,1,1,1,1,0,0
32140,2.25,147.0,10,2,3,2,1,0,0
32141,17.0,103.0,4,3,5,3,1,0,0
32142,4.8,100.0,5,3,1,1,1,0,0
32143,10.5,72.0,4,3,3,3,0,0,1
32144,10.0,64.0,4,2,1,1,0,0,1
32145,4.8,100.0,5,3,1,1,1,0,0
32146,4.8,100.0,5,3,1,1,1,0,0
32147,5.65,100.0,5,3,1,1,1,0,0
32148,5.65,100.0,5,3,1,1,1,0,0
32149,21.1,92.0,35,3,7,8,1,0,0
32150,17.0,139.0,22,3,3,4,1,0,0
32151,1.85,100.0,5,1,2,2,1,0,0
32152,17.0,66.7,4,3,3,3,1,0,0
32153,140.0,1180.0,8,14,60,65,0,1,0
32154,24.379738000000064,408.2086914682538,23,1,1,1,1,0,0
32155,6.0,110.0,5,3,1,1,1,0,0
32156,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
32157,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
32158,8.0,189.0,6,1,1,1,1,0,0
32159,13.0,175.0,4,1,3,3,1,0,0
32160,46.15418854942285,96.0,5,1,2,1,1,0,0
32161,25.0,228.0,1,2,3,2,0,0,1
32162,25.0,228.0,1,2,3,2,0,1,0
32163,6.9,300.0,4,4,6,5,0,1,0
32164,13.65,104.0,4,6,14,1,1,0,0
32165,1.65,69.0,5,1,1,1,1,0,0
32166,27.0,250.0,1,3,1,3,0,1,0
32167,5.0,67.8,8,4,3,3,1,0,0
32168,10.0,98.8,1,3,4,4,1,0,0
32169,5.55,108.0,6,3,3,3,1,0,0
32170,33.0,228.0,1,2,1,1,1,0,0
32171,33.0,75.0,1,1,1,1,1,0,0
32172,33.0,228.0,1,1,2,2,0,1,0
32173,5.0,100.0,1,3,3,4,0,0,1
32174,7.0,120.0,6,3,4,4,1,0,0
32175,6.6,120.0,6,3,4,4,1,0,0
32176,20.0,480.0,24,3,12,12,1,0,0
32177,4.0,100.0,5,3,3,4,1,0,0
32178,22.0,480.0,28,3,12,12,1,0,0
32179,5.6,122.0,6,3,3,3,1,0,0
32180,5.2,108.0,6,3,3,3,1,0,0
32181,5.2,122.0,6,3,3,3,1,0,0
32182,5.6,122.0,6,3,3,3,0,0,1
32183,1.65,69.0,1,1,2,1,1,0,0
32184,5.6,122.0,6,3,3,3,1,0,0
32185,5.6,122.0,6,3,3,3,1,0,0
32186,5.6,122.0,6,3,3,3,1,0,0
32187,5.5,100.0,1,1,1,1,1,0,0
32188,6.0,68.0,4,2,3,2,0,0,1
32189,5.4,120.0,6,3,3,3,1,0,0
32190,840.0,285.0,1,1,1,1,1,0,0
32191,5.4,108.0,6,3,3,3,1,0,0
32192,5.2,122.0,6,3,3,3,1,0,0
32193,4.7,108.0,6,3,3,3,1,0,0
32194,5.0,108.0,6,3,3,3,1,0,0
32195,4.5,108.0,6,3,3,3,1,0,0
32196,35.0,350.0,1,2,3,3,0,1,0
32197,5.0,108.0,6,3,3,3,1,0,0
32198,5.5,100.0,1,1,1,1,1,0,0
32199,4.7,108.0,6,3,3,3,1,0,0
32200,5.5,100.0,1,1,1,1,1,0,0
32201,4.7,108.0,6,3,3,3,1,0,0
32202,4.7,108.0,6,3,3,3,1,0,0
32203,5.0,122.0,6,1,1,1,1,0,0
32204,4.7,108.0,6,3,3,1,1,0,0
32205,5.0,122.0,6,3,1,1,1,0,0
32206,4.7,108.0,6,3,3,3,1,0,0
32207,5.0,122.0,6,1,1,1,1,0,0
32208,4.7,108.0,6,4,4,4,1,0,0
32209,1.7,35.0,1,1,1,1,1,0,0
32210,4.7,108.0,6,4,4,4,1,0,0
32211,5.5,100.0,1,1,1,1,1,0,0
32212,5.5,100.0,1,1,1,1,1,0,0
32213,2.0,108.0,6,1,1,1,1,0,0
32214,2.5,50.0,1,5,1,1,1,0,0
32215,4.7,108.0,6,3,3,3,1,0,0
32216,5.0,108.0,30,3,4,4,0,0,1
32217,5.5,100.0,5,4,5,6,1,0,0
32218,8.377359436090227,160.0,8,3,3,4,1,0,0
32219,30.0,108.0,6,1,1,1,1,0,0
32220,30.0,108.0,6,1,1,1,1,0,0
32221,5.5,100.0,5,4,5,6,1,0,0
32222,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
32223,2.0,120.0,1,1,1,1,1,0,0
32224,4.0,199.0,1,1,2,3,1,0,0
32225,5.4,100.0,5,3,3,4,1,0,0
32226,4.0,100.0,5,3,3,4,1,0,0
32227,4.982682993152674,100.0,5,3,3,4,1,0,0
32228,1.75,120.0,1,1,1,1,1,0,0
32229,4.1,100.0,5,1,1,1,1,0,0
32230,5.5,317.0,1,4,5,6,1,0,0
32231,5.5,100.0,5,1,1,1,1,0,0
32232,11.858946872571853,100.0,5,4,5,6,1,0,0
32233,11.858946872571853,100.0,5,4,5,6,1,0,0
32234,11.858946872571853,100.0,5,4,5,6,1,0,0
32235,7.592109999999999,317.0,5,4,5,6,1,0,0
32236,750.0,30.0,1,1,1,1,1,0,0
32237,5.5,100.0,5,1,1,1,1,0,0
32238,40.0,400.0,20,2,4,4,1,0,0
32239,5.5,100.0,5,4,5,6,0,0,1
32240,5.5,100.0,5,1,1,1,1,0,0
32241,5.5,100.0,5,1,1,1,1,0,0
32242,5.5,100.0,43,4,5,6,1,0,0
32243,5.5,100.0,1,1,1,1,1,0,0
32244,5.5,100.0,1,1,1,1,1,0,0
32245,5.5,100.0,1,1,1,1,1,0,0
32246,5.5,100.0,1,1,1,1,1,0,0
32247,5.5,100.0,1,1,1,1,1,0,0
32248,5.5,100.0,1,1,1,1,1,0,0
32249,5.5,100.0,1,1,1,1,1,0,0
32250,37.69936490417284,100.0,1,1,1,1,1,0,0
32251,5.5,100.0,1,1,1,1,1,0,0
32252,5.5,317.0,5,4,5,6,1,0,0
32253,5.5,317.0,5,4,5,6,1,0,0
32254,5.5,100.0,1,1,1,1,1,0,0
32255,5.5,100.0,1,1,1,1,1,0,0
32256,5.5,100.0,1,1,1,1,1,0,0
32257,5.5,100.0,1,1,1,1,1,0,0
32258,5.5,100.0,1,1,1,1,1,0,0
32259,10.0,50.0,5,3,1,1,1,0,0
32260,5.5,100.0,1,1,1,1,1,0,0
32261,5.5,100.0,1,1,1,1,1,0,0
32262,5.5,100.0,1,1,1,1,1,0,0
32263,5.5,100.0,1,1,1,1,1,0,0
32264,5.5,100.0,1,1,1,1,1,0,0
32265,5.5,100.0,1,1,1,1,1,0,0
32266,5.5,100.0,1,1,1,1,1,0,0
32267,5.5,100.0,1,1,1,1,1,0,0
32268,5.5,100.0,1,1,1,1,1,0,0
32269,5.5,100.0,1,1,1,1,1,0,0
32270,5.5,100.0,1,1,1,1,1,0,0
32271,5.5,100.0,1,1,1,1,1,0,0
32272,5.5,100.0,1,1,1,1,1,0,0
32273,5.5,100.0,1,1,1,1,1,0,0
32274,5.5,100.0,1,1,1,1,1,0,0
32275,5.5,100.0,1,1,1,1,1,0,0
32276,5.5,100.0,1,1,1,1,1,0,0
32277,5.5,100.0,1,1,1,1,1,0,0
32278,5.5,100.0,1,1,1,1,1,0,0
32279,5.5,100.0,5,4,5,6,1,0,0
32280,9.1,55.0,5,3,1,1,1,0,0
32281,5.5,100.0,5,4,5,6,1,0,0
32282,5.3,1.0,8,3,4,4,1,0,0
32283,5.5,100.0,1,1,1,1,1,0,0
32284,5.5,100.0,1,1,1,1,1,0,0
32285,5.5,100.0,1,1,1,1,1,0,0
32286,5.5,100.0,1,1,1,1,1,0,0
32287,5.5,100.0,1,1,1,1,1,0,0
32288,9.109,55.0,5,3,1,1,1,0,0
32289,5.5,100.0,5,4,4,4,1,0,0
32290,9.1,55.0,5,3,1,1,1,0,0
32291,9.1,55.0,5,3,1,1,1,0,0
32292,11.0,219.0,10,3,18,18,1,0,0
32293,9.1,55.0,5,3,1,1,1,0,0
32294,40.0,400.0,20,2,4,4,1,0,0
32295,9.1,55.0,5,3,1,1,1,0,0
32296,7.0,95.0,1,1,1,1,1,0,0
32297,1.4,51.5,7,1,1,1,1,0,0
32298,1.95,1.0,5,2,3,2,1,0,0
32299,3.2,125.0,1,1,1,1,1,0,0
32300,1.95,1.0,5,1,3,2,1,0,0
32301,1.999,90.0,6,1,1,1,1,0,0
32302,1.95,1.0,5,2,3,2,1,0,0
32303,6.0,120.0,6,2,3,3,1,0,0
32304,6.0,120.0,1,3,5,3,1,0,0
32305,6.0,120.0,6,2,3,3,1,0,0
32306,6.0,120.0,6,2,4,5,1,0,0
32307,8.0,655.0,1,1,1,1,1,0,0
32308,6.0,120.0,6,2,4,5,1,0,0
32309,1.7,100.0,5,1,1,1,1,0,0
32310,6.0,120.0,6,2,3,3,1,0,0
32311,32.0,161.0,11,8,20,20,1,0,0
32312,6.5,317.0,1,1,1,1,1,0,0
32313,8.89,55.0,6,1,1,1,1,0,0
32314,8.89,55.0,6,1,1,1,1,0,0
32315,3.9,58.0,1,1,1,1,1,0,0
32316,8.9,55.0,6,1,1,1,1,0,0
32317,8.9,55.0,6,1,1,1,1,0,0
32318,3.0,44.0,1,1,4,3,1,0,0
32319,840.0,50.0,5,1,1,1,1,0,0
32320,840.0,50.0,5,1,1,1,1,0,0
32321,3.5,73.0,7,2,3,1,1,0,0
32322,8.3,50.0,5,1,1,1,1,0,0
32323,8.3,50.0,5,1,1,1,1,0,0
32324,2.6,90.0,1,3,10,10,1,0,0
32325,8.3,50.0,5,1,1,1,1,0,0
32326,8.3,50.0,5,1,1,1,1,0,0
32327,1.85,86.0,1,2,3,2,1,0,0
